"Id","SalePrice"
1663,397282.553253468
1664,501811.898888852
1665,325951.930449828
1666,344981.393218643
1667,379877.646705133
1668,354042.797898033
1669,312173.868835758
1670,356383.059033857
1671,233272.96044997
1672,386109.481204771
1673,304979.368559947
1674,242844.11846234
1675,191139.193027173
1676,200048.387601622
1677,200479.471734916
1678,461815.346565279
1679,380093.567561313
1680,355870.374211966
1681,301195.203059353
1682,295766.315520636
1683,192339.42668764
1684,168763.343885367
1685,172576.121226256
1686,168399.952426042
1687,155525.111493232
1688,190111.882503818
1689,185664.444001881
1690,170808.278073084
1691,174616.89872169
1692,301183.021960866
1693,152021.870726739
1694,191649.314347829
1695,179296.853225871
1696,291720.705939401
1697,176288.397570269
1698,335051.984170841
1699,292217.703905789
1700,244000.608650509
1701,284504.335121081
1702,247416.159406289
1703,261725.606350238
1704,278198.798183612
1705,213539.529484138
1706,452195.605386344
1707,206732.635992138
1708,194150.51174074
1709,243891.258394211
1710,207617.981112501
1711,282418.531873136
1712,229512.959266612
1713,261141.89683652
1714,228437.68740629
1715,218076.332232686
1716,191957.1428685
1717,179716.541350042
1718,124662.920730751
1719,204763.983239426
1720,240238.872258357
1721,176341.986895513
1722,126050.95744747
1723,169230.191286418
1724,222538.013587566
1725,221069.461754786
1726,179099.494946237
1727,185574.450420437
1728,178734.043517944
1729,171817.022853097
1730,126853.20732835
1731,142021.413864808
1732,134766.2323286
1733,109530.061348836
1734,132808.775606686
1735,140370.220403738
1736,127574.261700558
1737,299604.035565479
1738,210447.39301768
1739,292673.887943864
1740,228825.294132979
1741,196081.354062003
1742,178597.845016516
1743,180401.475803062
1744,333594.988136633
1745,208177.787732604
1746,187808.829114623
1747,191845.133369933
1748,216117.849672671
1749,162962.201011122
1750,151291.499816092
1751,201678.910202049
1752,126968.40586348
1753,148004.463599754
1754,194585.703677436
1755,165094.761598144
1756,125321.107260239
1757,102207.596521491
1758,135317.215060748
1759,160681.258149658
1760,170660.415994107
1761,156655.220543914
1762,165241.849375904
1763,152850.950883509
1764,133612.547555674
1765,156411.671955862
1766,159508.072951446
1767,207432.254610596
1768,142911.657848733
1769,160068.383350261
1770,148925.068658223
1771,144374.024248115
1772,159988.872611169
1773,137064.86954474
1774,140983.376475068
1775,137065.412352218
1776,111314.491649079
1777,105721.328676718
1778,138046.712309878
1779,110920.299269005
1780,166849.665343843
1781,121691.42747352
1782,120019.441805482
1783,141124.664722449
1784,106124.216224794
1785,107492.110845002
1786,136912.252846931
1787,188422.892665999
1788,70041.9210111895
1789,116396.944666942
1790,95739.7207077418
1791,202955.241928353
1792,157858.780537096
1793,149193.929005691
1794,146869.122646934
1795,130767.327339197
1796,104615.73258162
1797,138712.709929998
1798,121985.629278256
1799,129813.308232704
1800,118837.928808165
1801,140096.862785153
1802,142267.388538527
1803,173058.855389825
1804,144244.243516549
1805,133963.508940505
1806,136618.232298288
1807,131842.998561989
1808,121351.821330052
1809,121806.917245819
1810,129073.034454905
1811,89007.2253953665
1812,97972.8115952848
1813,140372.60427267
1814,91872.9781698922
1815,79808.6323783605
1816,88895.9155985767
1817,136113.869390041
1818,134458.951156432
1819,141518.614437677
1820,74089.0021643519
1821,127021.103324619
1822,150683.883633676
1823,66303.8221807043
1824,133402.481327749
1825,135277.312530139
1826,91239.7115210197
1827,132035.928804897
1828,136183.419484132
1829,141531.007896996
1830,152086.262442223
1831,161501.042550503
1832,133407.701561529
1833,141816.414966753
1834,150296.355843237
1835,159248.322592915
1836,153071.476982128
1837,92590.5636847074
1838,122137.905598465
1839,116074.06095109
1840,170093.147430913
1841,155579.636801545
1842,122459.917242759
1843,133902.575662063
1844,131473.427481584
1845,146792.683513391
1846,152080.176326053
1847,144154.607951834
1848,71038.5515802214
1849,106471.760816395
1850,133459.97645321
1851,126295.802110796
1852,143796.466759986
1853,177018.777051384
1854,174082.064448866
1855,168687.45693701
1856,221924.731987733
1857,147978.502965564
1858,138085.359993402
1859,115928.774400934
1860,183820.430760463
1861,111369.168246585
1862,375684.154036747
1863,375684.154036747
1864,375684.154036747
1865,332669.673519542
1866,357665.300940235
1867,239199.433628033
1868,312538.807711906
1869,202844.260585998
1870,217580.371421904
1871,246458.09054821
1872,172922.133386218
1873,241581.62271115
1874,135726.810976371
1875,187511.467031527
1876,189352.052343786
1877,218895.379965838
1878,193369.389431429
1879,117963.560389926
1880,134248.831872574
1881,254186.670774786
1882,256980.133103596
1883,204084.324815761
1884,237647.608002307
1885,255431.407385074
1886,280785.225152855
1887,214510.653374654
1888,271622.05291928
1889,170413.271516745
1890,132283.091428818
1891,157561.123881114
1892,115203.992286094
1893,135302.731916224
1894,146576.500480683
1895,130985.582913962
1896,112369.204826588
1897,112251.287995884
1898,106706.052617493
1899,126912.666874677
1900,133689.84774909
1901,141810.761502484
1902,134076.460482888
1903,188586.873473617
1904,141690.432041035
1905,150570.534029603
1906,182662.079213384
1907,179289.971557001
1908,120736.13442982
1909,169327.824508214
1910,134553.952302905
1911,180002.45360469
1912,322993.391564764
1913,182156.084074969
1914,70250.0004187366
1915,345315.391374281
1916,67421.2801729668
1917,249351.798095889
1918,143071.065897176
1919,156493.765976486
1920,194504.982960239
1921,428884.460346862
1922,356145.620022041
1923,205117.606426942
1924,235722.637481563
1925,219286.170383181
1926,398206.954820778
1927,120691.565943716
1928,154131.187297239
1929,112194.517192957
1930,135999.147686402
1931,142872.733078906
1932,133199.533898501
1933,156805.258247647
1934,172639.196859706
1935,174089.946442795
1936,177046.08697079
1937,174078.115652523
1938,187874.759535926
1939,261917.822778936
1940,193899.40284227
1941,176442.705892298
1942,186693.406237402
1943,207201.12964756
1944,340013.290070243
1945,357152.403359221
1946,149494.033629982
1947,352067.738990367
1948,155225.489542795
1949,276684.826377597
1950,193522.473044489
1951,270043.113680063
1952,230970.15627622
1953,174270.872902786
1954,187181.827847005
1955,150733.971454217
1956,315309.552865079
1957,155843.07813658
1958,311106.230538642
1959,164529.418136978
1960,107817.476825312
1961,133734.702874634
1962,94878.5973265527
1963,90603.0990997467
1964,118149.987183683
1965,167179.428538064
1966,137473.812826199
1967,302561.477078191
1968,380255.488015629
1969,371012.520548401
1970,344026.089057915
1971,451132.962182263
1972,344306.633711467
1973,277989.514662693
1974,342674.754272574
1975,481256.363370043
1976,273774.061148861
1977,320683.988706662
1978,321748.920955742
1979,354319.738097536
1980,188155.435418346
1981,353025.837720692
1982,223340.713412074
1983,204065.117532727
1984,193237.817504772
1985,221341.703364058
1986,214047.644659595
1987,174664.039462739
1988,174381.592803866
1989,195405.875408831
1990,212648.205940393
1991,200479.471734916
1992,210101.420129709
1993,169728.583805012
1994,228124.060041122
1995,178521.771641978
1996,242250.185915742
1997,310039.119968077
1998,296068.558631313
1999,264382.551662825
2000,286851.504739093
2001,280568.077677672
2002,280560.264799441
2003,264951.288336736
2004,261432.988294172
2005,212665.255002055
2006,201210.323563137
2007,235376.85763576
2008,197691.204904438
2009,211270.53064268
2010,192423.713373826
2011,128656.877831699
2012,173553.268438671
2013,175483.50882971
2014,190295.442116865
2015,200430.061145419
2016,212894.093158107
2017,219187.329766762
2018,135470.346611028
2019,142078.837502437
2020,128367.774528502
2021,115204.982725393
2022,165586.355299253
2023,163861.194197301
2024,261652.200463287
2025,335324.535947362
2026,189482.457458283
2027,170745.063143032
2028,172516.553078075
2029,190648.958258217
2030,258406.633800647
2031,268756.742820314
2032,292293.623898184
2033,260666.177870967
2034,175336.480823675
2035,197791.538243433
2036,228805.039478133
2037,227320.533517756
2038,390091.444823341
2039,196669.656645034
2040,308594.378879862
2041,348335.556593347
2042,196189.956831088
2043,168362.669773325
2044,144825.255360309
2045,158286.855760854
2046,157711.8685086
2047,155970.9942619
2048,139576.15547172
2049,149824.958166776
2050,166970.003874615
2051,97511.6936518372
2052,147021.162143644
2053,137748.643682895
2054,102399.968817993
2055,177003.479493278
2056,128960.185780064
2057,121813.882670454
2058,218573.838385537
2059,135897.620376723
2060,197496.76190229
2061,163468.892143206
2062,137882.158784332
2063,121686.278232109
2064,135570.771729101
2065,123143.60859697
2066,153939.121233377
2067,123204.502187975
2068,141116.780561993
2069,93392.2317346489
2070,96307.2073963534
2071,111026.957017222
2072,143403.543323451
2073,136322.293045531
2074,142184.283032223
2075,145252.589808876
2076,94332.9416123868
2077,138070.056324604
2078,137824.590089584
2079,166047.252319826
2080,133039.826423713
2081,122895.533456573
2082,157865.469163328
2083,151136.930276862
2084,120824.345472195
2085,133281.834874209
2086,150779.935530127
2087,138928.374664554
2088,135228.063883474
2089,89644.1847203123
2090,181513.651307242
2091,120249.866200718
2092,141299.818384255
2093,87217.6413927538
2094,117651.918091769
2095,143578.023182908
2096,90255.3253971731
2097,105459.912071488
2098,142196.854602242
2099,103196.13106741
2100,102083.155224888
2101,140313.466391126
2102,144933.011493123
2103,125010.038702504
2104,123704.02909183
2105,138859.282443161
2106,91754.4563430976
2107,180165.921874538
2108,119937.714987766
2109,133947.348293821
2110,124712.226944755
2111,154976.147641444
2112,138071.191662711
2113,126002.797085886
2114,132313.414659989
2115,159766.95112024
2116,124348.172737709
2117,147718.449840239
2118,115189.166957126
2119,112471.72100411
2120,120756.200004213
2121,118967.758081436
2122,97870.1878589674
2123,108300.531791542
2124,177615.841483042
2125,136452.360180366
2126,180832.878725577
2127,148138.246357328
2128,159984.357662313
2129,102442.297849112
2130,134280.075330934
2131,155150.809873385
2132,128062.822938774
2133,137219.251328342
2134,129089.896940234
2135,104717.412172011
2136,108354.478932202
2137,133365.474727696
2138,143380.303396205
2139,147591.762893675
2140,132802.184293688
2141,131520.28277654
2142,128812.209419339
2143,137080.050088554
2144,128158.897307936
2145,133170.723169635
2146,141349.0350704
2147,159789.626180471
2148,128516.775185265
2149,139263.652536422
2150,186648.587998002
2151,125373.98980328
2152,137271.584938272
2153,164383.856152528
2154,100464.409960279
2155,140903.646753912
2156,285650.649731525
2157,232479.839624332
2158,215829.663863969
2159,212435.103727724
2160,157289.23195327
2161,243306.962309053
2162,352722.335423114
2163,361302.370155355
2164,268774.224825697
2165,162104.791672303
2166,143328.354435083
2167,189632.235201812
2168,236085.604591716
2169,186882.076007781
2170,222710.735536691
2171,136211.812640414
2172,138077.428654354
2173,160366.908051454
2174,241935.597290881
2175,264630.389037304
2176,296401.699483778
2177,265144.423663219
2178,213040.560258507
2179,147116.666666667
2180,217181.917785921
2181,190801.150579935
2182,233014.010294582
2183,195474.629127437
2184,127373.122417199
2185,121880.885364093
2186,148169.886750116
2187,146695.215074968
2188,147432.482615341
2189,264018.88821975
2190,99528.633617158
2191,99528.633617158
2192,113791.604072414
2193,126682.64457425
2194,107252.396390841
2195,120623.292856999
2196,101882.015714342
2197,125155.107970679
2198,150699.659730571
2199,176563.809735109
2200,122355.785238246
2201,131861.229036395
2202,223800.275106149
2203,154172.174092374
2204,164112.87451817
2205,120798.346319214
2206,133244.085854227
2207,157504.435921358
2208,210823.050143522
2209,148439.699399302
2210,122901.996843983
2211,116308.733116446
2212,124718.902084526
2213,103130.370474995
2214,165207.586377
2215,120967.363556216
2216,145053.354354793
2217,64669.1133656283
2218,100800.688610427
2219,91325.160619018
2220,90861.6855183653
2221,345436.967841551
2222,269189.310549067
2223,335323.182755553
2224,206888.243717387
2225,126856.246313473
2226,182141.245153419
2227,220416.999741277
2228,312867.52851826
2229,242377.574288115
2230,170440.08525508
2231,205240.657930697
2232,171779.503243372
2233,197044.173516849
2234,287595.679254512
2235,232856.162095941
2236,246788.754048169
2237,337938.051136616
2238,183656.483727365
2239,117289.561752137
2240,168608.210874236
2241,139252.495223023
2242,132597.641974154
2243,130337.394851741
2244,127718.782080896
2245,111444.047959946
2246,127985.327422361
2247,123946.839639141
2248,126199.042340957
2249,135114.358475854
2250,126618.896615273
2251,126715.930237007
2252,154312.218199744
2253,175909.229265646
2254,175898.318686781
2255,191599.60535839
2256,190808.503650298
2257,187801.518137184
2258,170861.710293985
2259,173989.778791936
2260,161826.726077713
2261,200361.695920411
2262,200091.650226172
2263,367168.473754846
2264,469573.828005601
2265,143334.49818802
2266,304725.742688399
2267,355220.78099628
2268,373004.062775517
2269,174522.409134092
2270,187088.069346276
2271,219960.439625238
2272,214568.502574402
2273,161166.902909716
2274,165879.078104242
2275,150621.015974162
2276,193252.368415469
2277,187966.61656511
2278,149314.951274907
2279,147232.412166546
2280,114993.801365645
2281,178221.349708149
2282,184122.512138462
2283,91856.1074647469
2284,172651.948130383
2285,130530.677058494
2286,137285.324505492
2287,346012.126861293
2288,320472.555786637
2289,321507.227147917
2290,503851.460319858
2291,308745.946470564
2292,449447.042311434
2293,470927.597068888
2294,373190.246364746
2295,494157.472741359
2296,287308.219070328
2297,354760.795108953
2298,358167.831844361
2299,307586.430797219
2300,301693.300997834
2301,304785.232972497
2302,267563.031868775
2303,249605.165939342
2304,262753.887512909
2305,192738.888078528
2306,192738.888078528
2307,201743.815836987
2308,227695.475072986
2309,339072.247887866
2310,201842.817115155
2311,207336.386344392
2312,195098.826637322
2313,174536.065410292
2314,177756.557011011
2315,172617.411490006
2316,192371.567886619
2317,187670.990233928
2318,172565.60324693
2319,169063.15317507
2320,191433.437306506
2321,271947.313117895
2322,177559.309090401
2323,159945.149278284
2324,172482.578927666
2325,200675.672358375
2326,157337.751468106
2327,213263.970959861
2328,212126.831902361
2329,192052.508419328
2330,176098.791867431
2331,330860.169192977
2332,340570.5369358
2333,336499.164925977
2334,264832.602731755
2335,274431.900958986
2336,286902.330639106
2337,195142.880971753
2338,273187.243805205
2339,210845.650638531
2340,431963.128313443
2341,220701.619908006
2342,254447.061621158
2343,218930.206663235
2344,237643.315374191
2345,255048.284154962
2346,202119.99114439
2347,190972.695259613
2348,221532.943787503
2349,188269.868891873
2350,302484.166616545
2351,297298.195380928
2352,240100.122287425
2353,250953.553078812
2354,118781.768892303
2355,165401.843364998
2356,175757.677167944
2357,197060.05418489
2358,193437.362055379
2359,132310.789561002
2360,125924.272989629
2361,137167.662698257
2362,298714.946185162
2363,134910.221014525
2364,156488.552574939
2365,223958.443137412
2366,211345.998757233
2367,251956.135063719
2368,239522.114450372
2369,245043.221852982
2370,190776.196561034
2371,173658.389279228
2372,188018.039832731
2373,280608.730114855
2374,328176.107580323
2375,220164.996823647
2376,273225.670179162
2377,316482.077003994
2378,151591.635297414
2379,190788.022779898
2380,139544.225498535
2381,166689.927988713
2382,175254.016029709
2383,187643.375210777
2384,230655.635146407
2385,155268.391348449
2386,139370.299752498
2387,131506.579844569
2388,113694.171493082
2389,124156.20742809
2390,137347.25176554
2391,121663.143684135
2392,105647.984933717
2393,163108.267611023
2394,159474.015910384
2395,184692.88915463
2396,151890.660899706
2397,197537.983470843
2398,121324.19878804
2399,63324.5253845552
2400,75844.6218522998
2401,129957.509056752
2402,133004.121023798
2403,159922.601580177
2404,132381.627937946
2405,166379.899676732
2406,146425.072236351
2407,119192.004956431
2408,133786.403375018
2409,124022.326805934
2410,152711.78121
2411,133825.679120709
2412,129733.75575195
2413,147582.455199454
2414,158482.493933101
2415,155443.719781742
2416,128489.710900437
2417,138521.023812693
2418,131580.163396588
2419,129492.812733278
2420,133954.400590923
2421,139922.367877159
2422,115946.851109507
2423,116704.078067939
2424,159676.640069951
2425,244670.161413777
2426,159929.553818175
2427,120350.768573236
2428,169693.301299561
2429,125876.745019065
2430,144090.248399939
2431,132473.109470843
2432,140094.569992442
2433,142299.409625623
2434,146953.435646882
2435,155468.425824752
2436,97361.9529477009
2437,114008.320193354
2438,131233.049208913
2439,122807.363753308
2440,134824.696137405
2441,115539.161954161
2442,104171.772306901
2443,105764.832155654
2444,127184.35777025
2445,95657.476027056
2446,115274.114943554
2447,209441.764878626
2448,160857.766603838
2449,91179.6770772932
2450,156257.316744113
2451,152323.583865205
2452,171579.057489811
2453,93780.9036252215
2454,120427.335716238
2455,103436.452754609
2456,138193.58712269
2457,126847.391565802
2458,106634.336673004
2459,111805.113307508
2460,161540.840884723
2461,119618.129893572
2462,134382.452481536
2463,115801.979234878
2464,194783.772997896
2465,132456.291134247
2466,118902.003698249
2467,173954.440991841
2468,103419.24230241
2469,117378.102817738
2470,188262.149191987
2471,172306.821389074
2472,155408.546052713
2473,132135.684080732
2474,120626.195774924
2475,187320.092030566
2476,125967.79223689
2477,130896.281195316
2478,170818.363523529
2479,133135.592564058
2480,148018.681977599
2481,131322.515767436
2482,134985.349374998
2483,117909.793677359
2484,136812.668005269
2485,129948.730350045
2486,157392.208757435
2487,173668.972308881
2488,146469.461813452
2489,144771.964947565
2490,136289.519968997
2491,106559.514998168
2492,171615.488445831
2493,146521.976641738
2494,156433.467678955
2495,98856.1150899646
2496,217029.183922249
2497,132044.031825746
2498,117107.046347082
2499,116530.651879618
2500,137766.78186565
2501,141710.813755218
2502,155254.373176231
2503,126002.36098458
2504,183859.968561357
2505,207465.997797666
2506,242775.362053528
2507,320393.474933708
2508,242775.362053528
2509,233912.79025851
2510,220812.3198612
2511,190426.496630032
2512,213641.913977557
2513,214557.892163804
2514,228151.530883658
2515,140831.78722008
2516,189731.077740011
2517,141644.299767946
2518,145338.220085695
2519,239535.363516969
2520,236077.823600793
2521,191221.244848325
2522,212531.163352671
2523,117651.081025863
2524,133695.095111286
2525,137455.128897505
2526,138420.716156489
2527,125927.834737504
2528,123124.202125566
2529,152557.644248243
2530,131355.242574563
2531,231490.410477162
2532,220606.133912482
2533,203958.929539429
2534,213324.105540634
2535,335081.285605846
2536,222847.221920693
2537,200183.486024201
2538,187904.523654838
2539,193966.844613657
2540,185603.218643261
2541,180029.131795035
2542,174277.659413354
2543,133155.253762086
2544,115505.460258799
2545,133392.996571875
2546,139808.152735343
2547,143636.165306945
2548,124081.681651769
2549,189589.256138199
2550,521925.873354466
2551,158970.231777078
2552,134481.765409428
2553,77288.6668715177
2554,115122.685158525
2555,108333.029283058
2556,120051.893150434
2557,127439.909219421
2558,185072.698768031
2559,124129.044451548
2560,129871.1199437
2561,149557.523988825
2562,115451.351404944
2563,143040.364509804
2564,176759.263803594
2565,100832.082959712
2566,142887.105699619
2567,135516.098937562
2568,157161.821871388
2569,187647.058133467
2570,122855.9826257
2571,208063.895066689
2572,161992.169713987
2573,197985.246222945
2574,240534.935179196
2575,125076.734442043
2576,136358.531659136
2577,183636.689372167
2578,74379.2306147236
2579,79217.0439767581
2580,133538.486434019
2581,131687.781196199
2582,119795.467807706
2583,276044.507467392
2584,170540.907509826
2585,181827.285749499
2586,190223.964621463
2587,190966.918975708
2588,141306.266101909
2589,145505.144178013
2590,216879.917769389
2591,187071.985757073
2592,210806.025039339
2593,250581.851110796
2594,176505.669938412
2595,201081.698454236
2596,283929.748917171
2597,210702.634091454
2598,268482.185494782
2599,357017.636479358
2600,139382.977155016
2601,154923.132852252
2602,113872.952459916
2603,110748.881145876
2604,97186.0197781522
2605,114300.403912139
2606,145535.855503096
2607,173321.283205845
2608,168982.315547099
2609,148362.232915589
2610,96678.5404289631
2611,127277.398076299
2612,137167.811844736
2613,126377.376145616
2614,124997.78045044
2615,158960.183146077
2616,123299.280702262
2617,147468.661331263
2618,187116.381867952
2619,150024.459572606
2620,177779.209920737
2621,176631.859443729
2622,175943.462716151
2623,244922.529799459
2624,338035.393446809
2625,317052.829552113
2626,169814.390192684
2627,174503.18707703
2628,400964.759788668
2629,469627.829312573
2630,286588.295024677
2631,478945.659816907
2632,373115.745674804
2633,307405.618502986
2634,380147.931157819
2635,149757.113791615
2636,190112.05339429
2637,151438.821969667
2638,253030.013497587
2639,190554.278000031
2640,147840.217456461
2641,115217.462017885
2642,196242.081748109
2643,133662.832280234
2644,136723.062670128
2645,92163.091300029
2646,91591.568946964
2647,91823.7461485586
2648,145261.460663244
2649,141350.99352478
2650,152332.645302575
2651,167299.382167289
2652,349560.164594614
2653,242035.137236981
2654,294182.00991469
2655,388078.246144827
2656,285690.605415055
2657,352017.070818268
2658,297984.848808862
2659,283375.809918743
2660,339020.980740931
2661,342836.102525982
2662,344319.768241537
2663,273313.384097884
2664,327342.244949536
2665,309749.278729606
2666,301256.701713949
2667,172946.09821781
2668,175443.326596923
2669,186061.045784521
2670,255909.751245432
2671,175443.326596923
2672,208739.993413765
2673,207592.419983851
2674,212456.333725719
2675,175682.6443733
2676,185837.333117121
2677,178361.493868382
2678,264708.602562855
2679,296054.843430539
2680,307078.489150265
2681,367849.016137078
2682,290120.668472043
2683,513400.791863263
2684,325743.96066804
2685,307057.636040803
2686,246015.891494433
2687,322548.701038141
2688,211457.66984566
2689,193051.254049783
2690,367688.551053792
2691,204504.172867953
2692,140272.017154241
2693,196865.218137584
2694,124707.825460249
2695,190348.007509503
2696,188052.645758186
2697,178142.617639578
2698,211472.943313086
2699,181250.057768841
2700,180297.414017937
2701,170435.748814013
2702,134307.751258179
2703,129494.980604461
2704,139737.685777919
2705,116413.060176673
2706,117808.660386174
2707,135262.258988475
2708,136820.658225116
2709,99563.5793383225
2710,117950.696111188
2711,291831.733166522
2712,339716.173709468
2713,182716.074755874
2714,156719.929783824
2715,175376.395188494
2716,156202.152537213
2717,190708.845607286
2718,217361.546953632
2719,144277.908732738
2720,163486.177031165
2721,148421.829262992
2722,169821.779048003
2723,151628.977465075
2724,119515.563775712
2725,135874.267814154
2726,152139.423164313
2727,189194.342747631
2728,163752.473493621
2729,154057.305838509
2730,143803.701129479
2731,127088.404021172
2732,121864.678812383
2733,171191.775614063
2734,154497.506890428
2735,134681.57983533
2736,145532.994052943
2737,114132.766582304
2738,162703.228741116
2739,153561.931886372
2740,134315.223807335
2741,134880.818121787
2742,158325.570142813
2743,140618.162232094
2744,146028.677894625
2745,135898.466847281
2746,134249.564400084
2747,135426.754233468
2748,118491.684043265
2749,122759.996886208
2750,130942.348054562
2751,124896.838693542
2752,191227.88078059
2753,146731.606371601
2754,194415.098082855
2755,142391.391533675
2756,106673.825161435
2757,104968.697461627
2758,106472.347837586
2759,141470.96344329
2760,142140.342168944
2761,145066.392937023
2762,143248.141069018
2763,194547.708823646
2764,128657.475797182
2765,254057.220356204
2766,143958.515037029
2767,93604.5344266999
2768,151068.637110543
2769,122350.30114638
2770,158517.023607562
2771,114535.902809954
2772,119550.366798852
2773,142099.669331833
2774,150844.102156201
2775,117865.573177077
2776,144212.116813148
2777,132357.409267442
2778,128587.351667662
2779,122487.088678249
2780,116171.344807619
2781,101162.424031402
2782,105430.369030634
2783,84337.3713816336
2784,132349.102065066
2785,123772.179203142
2786,91976.3815508864
2787,120326.354515225
2788,76530.4187032594
2789,204084.146097374
2790,104960.650850783
2791,132226.690850508
2792,74312.3592126388
2793,144438.181662136
2794,110843.975051681
2795,138741.089187107
2796,101772.887001069
2797,175631.61285299
2798,122221.788916773
2799,124300.448889694
2800,76206.1943228669
2801,116608.262442258
2802,133758.823622226
2803,140464.558209517
2804,107236.510248306
2805,97722.3802106753
2806,104275.176612472
2807,176914.410723711
2808,143736.887090584
2809,138195.080159091
2810,136542.589101545
2811,158727.642275201
2812,148068.206958269
2813,197301.993527004
2814,147372.921512986
2815,109977.291364382
2816,198797.210426075
2817,140911.852676038
2818,133817.678285831
2819,185126.642210046
2820,138827.073030432
2821,101485.314660653
2822,133393.103062734
2823,285826.962584152
2824,147429.142871468
2825,115558.655423366
2826,136873.845636605
2827,137018.621944182
2828,261881.517106607
2829,221398.817260034
2830,250117.999213346
2831,189837.152009192
2832,220629.69078671
2833,303706.851221507
2834,221232.940051203
2835,215317.727496954
2836,200456.314211837
2837,173962.574508972
2838,145584.135350383
2839,176551.460323319
2840,189018.850532214
2841,198289.0744698
2842,218379.142883555
2843,108149.860655815
2844,144634.834082506
2845,119568.233714167
2846,206920.616859345
2847,187028.927654028
2848,201344.297197036
2849,221035.684913071
2850,270028.973756118
2851,222128.633525331
2852,215248.835253681
